X    Y    T
32.8283    42.9293    224.3432
32.8283    43.4343    229.6673
32.8283    43.9394    235.0381
32.8283    44.4444    240.4483
32.8283    44.9495    245.8903
32.8283    45.4545    251.3555
32.8283    45.9596    256.8351
32.8283    46.4646    262.3198
32.8283    46.9697    267.7998
32.8283    47.4747    273.2649
32.8283    47.9798    278.7047
32.8283    48.4848    284.1088
32.8283    48.9899    289.4664
32.8283    49.4949    294.7670
32.8283    50.0000    300.0000
33.3333    0.0000    29.0000
33.3333    0.5051    29.5651
33.3333    1.0101    30.1393
33.3333    1.5152    30.7234
33.3333    2.0202    31.3180
33.3333    2.5253    31.9241
33.3333    3.0303    32.5424
33.3333    3.5354    33.1737
33.3333    4.0404    33.8189
33.3333    4.5455    34.4790
33.3333    5.0505    35.1547
33.3333    5.5556    35.8469
33.3333    6.0606    36.5568
33.3333    6.5657    37.2851
33.3333    7.0707    38.0329
33.3333    7.5758    38.8013
33.3333    8.0808    39.5912
33.3333    8.5859    40.4038
33.3333    9.0909    41.2401
33.3333    9.5960    42.1012
33.3333    10.1010    42.9883
33.3333    10.6061    43.9026
33.3333    11.1111    44.8452
33.3333    11.6162    45.8174
33.3333    12.1212    46.8204
33.3333    12.6263    47.8555
33.3333    13.1313    48.9240
33.3333    13.6364    50.0273
33.3333    14.1414    51.1666
33.3333    14.6465    52.3433
33.3333    15.1515    53.5588
33.3333    15.6566    54.8146
33.3333    16.1616    56.1120
33.3333    16.6667    57.4525
33.3333    17.1717    58.8376
33.3333    17.6768    60.2688
33.3333    18.1818    61.7475
33.3333    18.6869    63.2754
33.3333    19.1919    64.8539
33.3333    19.6970    66.4845
33.3333    20.2020    68.1690
33.3333    20.7071    69.9087
33.3333    21.2121    71.7054
33.3333    21.7172    73.5606
33.3333    22.2222    75.4759
33.3333    22.7273    77.4529
33.3333    23.2323    79.4932
33.3333    23.7374    81.5985
33.3333    24.2424    83.7703
33.3333    24.7475    86.0104
33.3333    25.2525    88.3202
33.3333    25.7576    90.7015
33.3333    26.2626    93.1558
33.3333    26.7677    95.6847
33.3333    27.2727    98.2899
33.3333    27.7778    100.9728
33.3333    28.2828    103.7352
33.3333    28.7879    106.5784
33.3333    29.2929    109.5041
33.3333    29.7980    112.5137
33.3333    30.3030    115.6087
33.3333    30.8081    118.7905
33.3333    31.3131    122.0605
33.3333    31.8182    125.4200
33.3333    32.3232    128.8702
33.3333    32.8283    132.4124
33.3333    33.3333    136.0475
33.3333    33.8384    139.7767
33.3333    34.3434    143.6007
33.3333    34.8485    147.5203
33.3333    35.3535    151.5360
33.3333    35.8586    155.6483
33.3333    36.3636    159.8573
33.3333    36.8687    164.1630
33.3333    37.3737    168.5651
33.3333    37.8788    173.0630
33.3333    38.3838    177.6559
33.3333    38.8889    182.3423
33.3333    39.3939    187.1207
33.3333    39.8990    191.9890
33.3333    40.4040    196.9446
33.3333    40.9091    201.9844
33.3333    41.4141    207.1048
33.3333    41.9192    212.3016
33.3333    42.4242    217.5701
33.3333    42.9293    222.9047
33.3333    43.4343    228.2993
33.3333    43.9394    233.7473
33.3333    44.4444    239.2411
33.3333    44.9495    244.7728
33.3333    45.4545    250.3335
33.3333    45.9596    255.9139
33.3333    46.4646    261.5042
33.3333    46.9697    267.0940
33.3333    47.4747    272.6724
33.3333    47.9798    278.2284
33.3333    48.4848    283.7507
33.3333    48.9899    289.2276
33.3333    49.4949    294.6478
33.3333    50.0000    300.0000
33.8384    0.0000    29.0000
33.8384    0.5051    29.5535
33.8384    1.0101    30.1158
33.8384    1.5152    30.6877
33.8384    2.0202    31.2700
33.8384    2.5253    31.8634
33.8384    3.0303    32.4687
33.8384    3.5354    33.0868
33.8384    4.0404    33.7185
33.8384    4.5455    34.3646
33.8384    5.0505    35.0260
33.8384    5.5556    35.7036
33.8384    6.0606    36.3984
33.8384    6.5657    37.1112
33.8384    7.0707    37.8432
33.8384    7.5758    38.5952
33.8384    8.0808    39.3683
33.8384    8.5859    40.1635
33.8384    9.0909    40.9820
33.8384    9.5960    41.8248
33.8384    10.1010    42.6930
33.8384    10.6061    43.5878
33.8384    11.1111    44.5103
33.8384    11.6162    45.4619
33.8384    12.1212    46.4436
33.8384    12.6263    47.4568
33.8384    13.1313    48.5027
33.8384    13.6364    49.5826
33.8384    14.1414    50.6979
33.8384    14.6465    51.8499
33.8384    15.1515    53.0400
33.8384    15.6566    54.2696
33.8384    16.1616    55.5401
33.8384    16.6667    56.8529
33.8384    17.1717    58.2095
33.8384    17.6768    59.6115
33.8384    18.1818    61.0602
33.8384    18.6869    62.5572
33.8384    19.1919    64.1041
33.8384    19.6970    65.7024
33.8384    20.2020    67.3537
33.8384    20.7071    69.0595
33.8384    21.2121    70.8215
33.8384    21.7172    72.6413
33.8384    22.2222    74.5205
33.8384    22.7273    76.4607
33.8384    23.2323    78.4636
33.8384    23.7374    80.5309
33.8384    24.2424    82.6642
33.8384    24.7475    84.8652
33.8384    25.2525    87.1355
33.8384    25.7576    89.4769
33.8384    26.2626    91.8911
33.8384    26.7677    94.3796
33.8384    27.2727    96.9443
33.8384    27.7778    99.5868
33.8384    28.2828    102.3087
33.8384    28.7879    105.1119
33.8384    29.2929    107.9978
33.8384    29.7980    110.9682
33.8384    30.3030    114.0247
33.8384    30.8081    117.1689
33.8384    31.3131    120.4024
33.8384    31.8182    123.7266
33.8384    32.3232    127.1431
33.8384    32.8283    130.6533
33.8384    33.3333    134.2585
33.8384    33.8384    137.9599
33.8384    34.3434    141.7588
33.8384    34.8485    145.6561
33.8384    35.3535    149.6528
33.8384    35.8586    153.7495
33.8384    36.3636    157.9468
33.8384    36.8687    162.2449
33.8384    37.3737    166.6441
33.8384    37.8788    171.1439
33.8384    38.3838    175.7439
33.8384    38.8889    180.4431
33.8384    39.3939    185.2403
33.8384    39.8990    190.1336
33.8384    40.4040    195.1207
33.8384    40.9091    200.1990
33.8384    41.4141    205.3649
33.8384    41.9192    210.6145
33.8384    42.4242    215.9431
33.8384    42.9293    221.3453
33.8384    43.4343    226.8150
33.8384    43.9394    232.3453
33.8384    44.4444    237.9287
33.8384    44.9495    243.5568
33.8384    45.4545    249.2204
33.8384    45.9596    254.9099
33.8384    46.4646    260.6146
33.8384    46.9697    266.3237
33.8384    47.4747    272.0255
33.8384    47.9798    277.7081
33.8384    48.4848    283.3593
33.8384    48.9899    288.9666
33.8384    49.4949    294.5176
33.8384    50.0000    300.0000
34.3434    0.0000    29.0000
34.3434    0.5051    29.5412
34.3434    1.0101    30.0911
34.3434    1.5152    30.6503
34.3434    2.0202    31.2196
34.3434    2.5253    31.7997
34.3434    3.0303    32.3914
34.3434    3.5354    32.9956
34.3434    4.0404    33.6130
34.3434    4.5455    34.2445
34.3434    5.0505    34.8910
34.3434    5.5556    35.5533
34.3434    6.0606    36.2323
34.3434    6.5657    36.9289
34.3434    7.0707    37.6442
34.3434    7.5758    38.3791
34.3434    8.0808    39.1346
34.3434    8.5859    39.9117
34.3434    9.0909    40.7114
34.3434    9.5960    41.5350
34.3434    10.1010    42.3834
34.3434    10.6061    43.2577
34.3434    11.1111    44.1593
34.3434    11.6162    45.0891
34.3434    12.1212    46.0485
34.3434    12.6263    47.0387
34.3434    13.1313    48.0609
34.3434    13.6364    49.1164
34.3434    14.1414    50.2065
34.3434    14.6465    51.3326
34.3434    15.1515    52.4960
34.3434    15.6566    53.6981
34.3434    16.1616    54.9403
34.3434    16.6667    56.2241
34.3434    17.1717    57.5508
34.3434    17.6768    58.9220
34.3434    18.1818    60.3391
34.3434    18.6869    61.8038
34.3434    19.1919    63.3174
34.3434    19.6970    64.8816
34.3434    20.2020    66.4980
34.3434    20.7071    68.1681
34.3434    21.2121    69.8935
34.3434    21.7172    71.6760
34.3434    22.2222    73.5171
34.3434    22.7273    75.4184
34.3434    23.2323    77.3818
34.3434    23.7374    79.4089
34.3434    24.2424    81.5013
34.3434    24.7475    83.6609
34.3434    25.2525    85.8893
34.3434    25.7576    88.1883
34.3434    26.2626    90.5597
34.3434    26.7677    93.0053
34.3434    27.2727    95.5268
34.3434    27.7778    98.1260
34.3434    28.2828    100.8048
34.3434    28.7879    103.5649
34.3434    29.2929    106.4081
34.3434    29.7980    109.3363
34.3434    30.3030    112.3512
34.3434    30.8081    115.4547
34.3434    31.3131    118.6484
34.3434    31.8182    121.9342
34.3434    32.3232    125.3137
34.3434    32.8283    128.7887
34.3434    33.3333    132.3607
34.3434    33.8384    136.0313
34.3434    34.3434    139.8019
34.3434    34.8485    143.6739
34.3434    35.3535    147.6484
34.3434    35.8586    151.7267
34.3434    36.3636    155.9096
34.3434    36.8687    160.1977
34.3434    37.3737    164.5915
34.3434    37.8788    169.0913
34.3434    38.3838    173.6967
34.3434    38.8889    178.4074
34.3434    39.3939    183.2224
34.3434    39.8990    188.1403
34.3434    40.4040    193.1591
34.3434    40.9091    198.2765
34.3434    41.4141    203.4892
34.3434    41.9192    208.7936
34.3434    42.4242    214.1850
34.3434    42.9293    219.6584
34.3434    43.4343    225.2074
34.3434    43.9394    230.8254
34.3434    44.4444    236.5044
34.3434    44.9495    242.2358
34.3434    45.4545    248.0101
34.3434    45.9596    253.8172
34.3434    46.4646    259.6457
34.3434    46.9697    265.4841
34.3434    47.4747    271.3200
34.3434    47.9798    277.1403
34.3434    48.4848    282.9320
34.3434    48.9899    288.6815
34.3434    49.4949    294.3753
34.3434    50.0000    300.0000
34.8485    0.0000    29.0000
34.8485    0.5051    29.5284
34.8485    1.0101    30.0652
34.8485    1.5152    30.6111
34.8485    2.0202    31.1669
34.8485    2.5253    31.7331
34.8485    3.0303    32.3107
34.8485    3.5354    32.9003
34.8485    4.0404    33.5029
34.8485    4.5455    34.1191
34.8485    5.0505    34.7499
34.8485    5.5556    35.3962
34.8485    6.0606    36.0587
34.8485    6.5657    36.7384
34.8485    7.0707    37.4363
34.8485    7.5758    38.1533
34.8485    8.0808    38.8904
34.8485    8.5859    39.6485
34.8485    9.0909    40.4288
34.8485    9.5960    41.2322
34.8485    10.1010    42.0599
34.8485    10.6061    42.9130
34.8485    11.1111    43.7926
34.8485    11.6162    44.6998
34.8485    12.1212    45.6359
34.8485    12.6263    46.6020
34.8485    13.1313    47.5994
34.8485    13.6364    48.6294
34.8485    14.1414    49.6932
34.8485    14.6465    50.7922
34.8485    15.1515    51.9277
34.8485    15.6566    53.1011
34.8485    16.1616    54.3137
34.8485    16.6667    55.5670
34.8485    17.1717    56.8624
34.8485    17.6768    58.2014
34.8485    18.1818    59.5855
34.8485    18.6869    61.0162
34.8485    19.1919    62.4950
34.8485    19.6970    64.0234
34.8485    20.2020    65.6031
34.8485    20.7071    67.2357
34.8485    21.2121    68.9228
34.8485    21.7172    70.6660
34.8485    22.2222    72.4670
34.8485    22.7273    74.3275
34.8485    23.2323    76.2491
34.8485    23.7374    78.2338
34.8485    24.2424    80.2831
34.8485    24.7475    82.3989
34.8485    25.2525    84.5830
34.8485    25.7576    86.8372
34.8485    26.2626    89.1632
34.8485    26.7677    91.5631
34.8485    27.2727    94.0387
34.8485    27.7778    96.5918
34.8485    28.2828    99.2245
34.8485    28.7879    101.9386
34.8485    29.2929    104.7360
34.8485    29.7980    107.6188
34.8485    30.3030    110.5890
34.8485    30.8081    113.6484
34.8485    31.3131    116.7991
34.8485    31.8182    120.0431
34.8485    32.3232    123.3823
34.8485    32.8283    126.8186
34.8485    33.3333    130.3539
34.8485    33.8384    133.9902
34.8485    34.3434    137.7291
34.8485    34.8485    141.5723
34.8485    35.3535    145.5215
34.8485    35.8586    149.5781
34.8485    36.3636    153.7434
34.8485    36.8687    158.0186
34.8485    37.3737    162.4044
34.8485    37.8788    166.9016
34.8485    38.3838    171.5104
34.8485    38.8889    176.2308
34.8485    39.3939    181.0622
34.8485    39.8990    186.0038
34.8485    40.4040    191.0540
34.8485    40.9091    196.2107
34.8485    41.4141    201.4712
34.8485    41.9192    206.8320
34.8485    42.4242    212.2888
34.8485    42.9293    217.8366
34.8485    43.4343    223.4693
34.8485    43.9394    229.1800
34.8485    44.4444    234.9607
34.8485    44.9495    240.8025
34.8485    45.4545    246.6957
34.8485    45.9596    252.6292
34.8485    46.4646    258.5915
34.8485    46.9697    264.5699
34.8485    47.4747    270.5511
34.8485    47.9798    276.5213
34.8485    48.4848    282.4660
34.8485    48.9899    288.3705
34.8485    49.4949    294.2201
34.8485    50.0000    300.0000
35.3535    0.0000    29.0000
35.3535    0.5051    29.5151
35.3535    1.0101    30.0383
35.3535    1.5152    30.5704
35.3535    2.0202    31.1119
35.3535    2.5253    31.6637
35.3535    3.0303    32.2265
35.3535    3.5354    32.8011
35.3535    4.0404    33.3881
35.3535    4.5455    33.9885
35.3535    5.0505    34.6031
35.3535    5.5556    35.2326
35.3535    6.0606    35.8780
35.3535    6.5657    36.5401
35.3535    7.0707    37.2198
35.3535    7.5758    37.9182
35.3535    8.0808    38.6361
35.3535    8.5859    39.3745
35.3535    9.0909    40.1345
35.3535    9.5960    40.9171
35.3535    10.1010    41.7232
35.3535    10.6061    42.5541
35.3535    11.1111    43.4108
35.3535    11.6162    44.2945
35.3535    12.1212    45.2063
35.3535    12.6263    46.1474
35.3535    13.1313    47.1190
35.3535    13.6364    48.1224
35.3535    14.1414    49.1588
35.3535    14.6465    50.2295
35.3535    15.1515    51.3360
35.3535    15.6566    52.4794
35.3535    16.1616    53.6612
35.3535    16.6667    54.8827
35.3535    17.1717    56.1455
35.3535    17.6768    57.4509
35.3535    18.1818    58.8005
35.3535    18.6869    60.1957
35.3535    19.1919    61.6380
35.3535    19.6970    63.1291
35.3535    20.2020    64.6705
35.3535    20.7071    66.2638
35.3535    21.2121    67.9107
35.3535    21.7172    69.6127
35.3535    22.2222    71.3717
35.3535    22.7273    73.1893
35.3535    23.2323    75.0672
35.3535    23.7374    77.0072
35.3535    24.2424    79.0112
35.3535    24.7475    81.0809
35.3535    25.2525    83.2182
35.3535    25.7576    85.4250
35.3535    26.2626    87.7032
35.3535    26.7677    90.0547
35.3535    27.2727    92.4816
35.3535    27.7778    94.9857
35.3535    28.2828    97.5693
35.3535    28.7879    100.2343
35.3535    29.2929    102.9829
35.3535    29.7980    105.8171
35.3535    30.3030    108.7391
35.3535    30.8081    111.7511
35.3535    31.3131    114.8553
35.3535    31.8182    118.0539
35.3535    32.3232    121.3491
35.3535    32.8283    124.7430
35.3535    33.3333    128.2380
35.3535    33.8384    131.8361
35.3535    34.3434    135.5396
35.3535    34.8485    139.3503
35.3535    35.3535    143.2705
35.3535    35.8586    147.3018
35.3535    36.3636    151.4461
35.3535    36.8687    155.7049
35.3535    37.3737    160.0796
35.3535    37.8788    164.5713
35.3535    38.3838    169.1807
35.3535    38.8889    173.9085
35.3535    39.3939    178.7545
35.3535    39.8990    183.7183
35.3535    40.4040    188.7990
35.3535    40.9091    193.9949
35.3535    41.4141    199.3036
35.3535    41.9192    204.7222
35.3535    42.4242    210.2465
35.3535    42.9293    215.8718
35.3535    43.4343    221.5922
35.3535    43.9394    227.4007
35.3535    44.4444    233.2893
35.3535    44.9495    239.2489
35.3535    45.4545    245.2691
35.3535    45.9596    251.3387
35.3535    46.4646    257.4451
35.3535    46.9697    263.5749
35.3535    47.4747    269.7137
35.3535    47.9798    275.8466
35.3535    48.4848    281.9578
35.3535    48.9899    288.0312
35.3535    49.4949    294.0507
35.3535    50.0000    300.0000
35.8586    0.0000    29.0000
35.8586    0.5051    29.5013
35.8586    1.0101    30.0104
35.8586    1.5152    30.5280
35.8586    2.0202    31.0549
35.8586    2.5253    31.5917
35.8586    3.0303    32.1392
35.8586    3.5354    32.6980
35.8586    4.0404    33.2690
35.8586    4.5455    33.8529
35.8586    5.0505    34.4505
35.8586    5.5556    35.0627
35.8586    6.0606    35.6903
35.8586    6.5657    36.3342
35.8586    7.0707    36.9951
35.8586    7.5758    37.6742
35.8586    8.0808    38.3722
35.8586    8.5859    39.0902
35.8586    9.0909    39.8291
35.8586    9.5960    40.5899
35.8586    10.1010    41.3738
35.8586    10.6061    42.1816
35.8586    11.1111    43.0146
35.8586    11.6162    43.8738
35.8586    12.1212    44.7604
35.8586    12.6263    45.6755
35.8586    13.1313    46.6204
35.8586    13.6364    47.5961
35.8586    14.1414    48.6041
35.8586    14.6465    49.6455
35.8586    15.1515    50.7217
35.8586    15.6566    51.8340
35.8586    16.1616    52.9838
35.8586    16.6667    54.1723
35.8586    17.1717    55.4011
35.8586    17.6768    56.6716
35.8586    18.1818    57.9852
35.8586    18.6869    59.3435
35.8586    19.1919    60.7479
35.8586    19.6970    62.2001
35.8586    20.2020    63.7015
